Id,Weekly_Sales
45_24_2012-11-16,6920.0072
45_24_2012-11-23,5168.712100000002
45_24_2012-11-30,6920.0072
45_24_2012-12-07,6920.0072
45_24_2012-12-14,6920.0072
45_24_2012-12-21,6920.0072
45_24_2012-12-28,5168.712100000002
45_24_2013-01-04,6920.0072
45_24_2013-01-11,6920.0072
45_24_2013-01-18,6920.0072
45_24_2013-01-25,6920.0072
45_24_2013-02-01,6920.0072
45_24_2013-02-08,5168.712100000002
45_24_2013-02-15,6920.0072
45_24_2013-02-22,6920.0072
45_24_2013-03-01,6920.0072
45_24_2013-03-08,6920.0072
45_24_2013-03-15,6920.0072
45_24_2013-03-22,6920.0072
45_24_2013-03-29,6920.0072
45_24_2013-04-05,6920.0072
45_24_2013-04-12,6920.0072
45_24_2013-04-19,6920.0072
45_24_2013-04-26,6920.0072
45_24_2013-05-03,6920.0072
45_24_2013-05-10,6920.0072
45_24_2013-05-17,6920.0072
45_24_2013-05-24,6920.0072
45_24_2013-05-31,6920.0072
45_24_2013-06-07,6920.0072
45_24_2013-06-14,6920.0072
45_24_2013-06-21,6920.0072
45_24_2013-06-28,6920.0072
45_24_2013-07-05,6920.0072
45_24_2013-07-12,6920.0072
45_24_2013-07-19,6920.0072
45_24_2013-07-26,6920.0072
45_25_2012-11-02,11018.280899999996
45_25_2012-11-09,11018.280899999996
45_25_2012-11-16,11018.280899999996
45_25_2012-11-23,10444.273800000003
45_25_2012-11-30,11018.280899999996
45_25_2012-12-07,11018.280899999996
45_25_2012-12-14,11018.280899999996
45_25_2012-12-21,11018.280899999996
45_25_2012-12-28,10444.273800000003
45_25_2013-01-04,11018.280899999996
45_25_2013-01-11,11018.280899999996
45_25_2013-01-18,11018.280899999996
45_25_2013-01-25,11018.280899999996
45_25_2013-02-01,11018.280899999996
45_25_2013-02-08,10444.273800000003
45_25_2013-02-15,11018.280899999996
45_25_2013-02-22,11018.280899999996
45_25_2013-03-01,11018.280899999996
45_25_2013-03-08,11018.280899999996
45_25_2013-03-15,11018.280899999996
45_25_2013-03-22,11018.280899999996
45_25_2013-03-29,11018.280899999996
45_25_2013-04-05,11018.280899999996
45_25_2013-04-12,11018.280899999996
45_25_2013-04-19,11018.280899999996
45_25_2013-04-26,11018.280899999996
45_25_2013-05-03,11018.280899999996
45_25_2013-05-10,11018.280899999996
45_25_2013-05-17,11018.280899999996
45_25_2013-05-24,11018.280899999996
45_25_2013-05-31,11018.280899999996
45_25_2013-06-07,11018.280899999996
45_25_2013-06-14,11018.280899999996
45_25_2013-06-21,11018.280899999996
45_25_2013-06-28,11018.280899999996
45_25_2013-07-05,11018.280899999996
45_25_2013-07-12,11018.280899999996
45_25_2013-07-19,11018.280899999996
45_25_2013-07-26,11018.280899999996
45_26_2012-11-02,8568.454100000004
45_26_2012-11-09,8568.454100000004
45_26_2012-11-16,8568.454100000004
45_26_2012-11-23,7474.256200000006
45_26_2012-11-30,8568.454100000004
45_26_2012-12-07,8568.454100000004
45_26_2012-12-14,8568.454100000004
45_26_2012-12-21,8568.454100000004
45_26_2012-12-28,7474.256200000006
45_26_2013-01-04,8568.454100000004
45_26_2013-01-11,8568.454100000004
45_26_2013-01-18,8568.454100000004
45_26_2013-01-25,8568.454100000004
45_26_2013-02-01,8568.454100000004
45_26_2013-02-08,7474.256200000006
45_26_2013-02-15,8568.454100000004
45_26_2013-02-22,8568.454100000004
45_26_2013-03-01,8568.454100000004
45_26_2013-03-08,8568.454100000004
45_26_2013-03-15,8568.454100000004
45_26_2013-03-22,8568.454100000004
45_26_2013-03-29,8568.454100000004
45_26_2013-04-05,8568.454100000004
45_26_2013-04-12,8568.454100000004
45_26_2013-04-19,8568.454100000004
45_26_2013-04-26,8568.454100000004
45_26_2013-05-03,8568.454100000004
45_26_2013-05-10,8568.454100000004
45_26_2013-05-17,8568.454100000004
45_26_2013-05-24,8568.454100000004
45_26_2013-05-31,8568.454100000004
45_26_2013-06-07,8568.454100000004
45_26_2013-06-14,8568.454100000004
45_26_2013-06-21,8568.454100000004
45_26_2013-06-28,8568.454100000004
45_26_2013-07-05,8568.454100000004
45_26_2013-07-12,8568.454100000004
45_26_2013-07-19,8568.454100000004
45_26_2013-07-26,8568.454100000004
45_27_2012-11-02,2705.8202
45_27_2012-11-09,2705.8202
45_27_2012-11-16,2705.8202
45_27_2012-11-23,2402.3780000000006
45_27_2012-11-30,2705.8202
45_27_2012-12-07,2705.8202
45_27_2012-12-14,2705.8202
45_27_2012-12-21,2705.8202
45_27_2012-12-28,2402.3780000000006
45_27_2013-01-04,2705.8202
45_27_2013-01-11,2705.8202
45_27_2013-01-18,2705.8202
45_27_2013-01-25,2705.8202
45_27_2013-02-01,2705.8202
45_27_2013-02-08,2402.3780000000006
45_27_2013-02-15,2705.8202
45_27_2013-02-22,2705.8202
45_27_2013-03-01,2705.8202
45_27_2013-03-08,2705.8202
45_27_2013-03-15,2705.8202
45_27_2013-03-22,2705.8202
45_27_2013-03-29,2705.8202
45_27_2013-04-05,2705.8202
45_27_2013-04-12,2705.8202
45_27_2013-04-19,2705.8202
45_27_2013-04-26,2705.8202
45_27_2013-05-03,2705.8202
45_27_2013-05-10,2705.8202
45_27_2013-05-17,2705.8202
45_27_2013-05-24,2705.8202
45_27_2013-05-31,2705.8202
45_27_2013-06-07,2705.8202
45_27_2013-06-14,2705.8202
45_27_2013-06-21,2705.8202
45_27_2013-06-28,2705.8202
45_27_2013-07-05,2705.8202
45_27_2013-07-12,2705.8202
45_27_2013-07-19,2705.8202
45_27_2013-07-26,2705.8202
45_28_2012-11-02,982.7331999999999
45_28_2012-11-09,982.7331999999999
45_28_2012-11-16,982.7331999999999
45_28_2012-11-23,841.2969000000002
45_28_2012-11-30,982.7331999999999
45_28_2012-12-07,982.7331999999999
45_28_2012-12-14,982.7331999999999
45_28_2012-12-21,982.7331999999999
45_28_2012-12-28,841.2969000000002
45_28_2013-01-04,982.7331999999999
45_28_2013-01-11,982.7331999999999
45_28_2013-01-18,982.7331999999999
45_28_2013-01-25,982.7331999999999
45_28_2013-02-01,982.7331999999999
45_28_2013-02-08,841.2969000000002
45_28_2013-02-15,982.7331999999999
45_28_2013-02-22,982.7331999999999
45_28_2013-03-01,982.7331999999999
45_28_2013-03-08,982.7331999999999
45_28_2013-03-15,982.7331999999999
45_28_2013-03-22,982.7331999999999
45_28_2013-03-29,982.7331999999999
45_28_2013-04-05,982.7331999999999
45_28_2013-04-12,982.7331999999999
45_28_2013-04-19,982.7331999999999
45_28_2013-04-26,982.7331999999999
45_28_2013-05-03,982.7331999999999
45_28_2013-05-10,982.7331999999999
45_28_2013-05-17,982.7331999999999
45_28_2013-05-24,982.7331999999999
45_28_2013-05-31,982.7331999999999
45_28_2013-06-07,982.7331999999999
45_28_2013-06-14,982.7331999999999
45_28_2013-06-21,982.7331999999999
45_28_2013-06-28,982.7331999999999
45_28_2013-07-05,982.7331999999999
45_28_2013-07-12,982.7331999999999
45_28_2013-07-19,982.7331999999999
45_28_2013-07-26,982.7331999999999
45_29_2012-11-02,6457.525300000004
45_29_2012-11-09,6457.525300000004
45_29_2012-11-16,6457.525300000004
45_29_2012-11-23,6085.256200000003
45_29_2012-11-30,6457.525300000004
45_29_2012-12-07,6457.525300000004
45_29_2012-12-14,6457.525300000004
45_29_2012-12-21,6457.525300000004
45_29_2012-12-28,6085.256200000003
45_29_2013-01-04,6457.525300000004
45_29_2013-01-11,6457.525300000004
45_29_2013-01-18,6457.525300000004
45_29_2013-01-25,6457.525300000004
45_29_2013-02-01,6457.525300000004
45_29_2013-02-08,6085.256200000003
45_29_2013-02-15,6457.525300000004
45_29_2013-02-22,6457.525300000004
45_29_2013-03-01,6457.525300000004
45_29_2013-03-08,6457.525300000004
45_29_2013-03-15,6457.525300000004
45_29_2013-03-22,6457.525300000004
45_29_2013-03-29,6457.525300000004
45_29_2013-04-05,6457.525300000004
45_29_2013-04-12,6457.525300000004
45_29_2013-04-19,6457.525300000004
45_29_2013-04-26,6457.525300000004
45_29_2013-05-03,6457.525300000004
45_29_2013-05-10,6457.525300000004
45_29_2013-05-17,6457.525300000004
45_29_2013-05-24,6457.525300000004
45_29_2013-05-31,6457.525300000004
45_29_2013-06-07,6457.525300000004
45_29_2013-06-14,6457.525300000004
45_29_2013-06-21,6457.525300000004
45_29_2013-06-28,6457.525300000004
45_29_2013-07-05,6457.525300000004
45_29_2013-07-12,6457.525300000004
45_29_2013-07-19,6457.525300000004
45_29_2013-07-26,6457.525300000004
45_30_2012-11-02,3541.7362
45_30_2012-11-09,3541.7362
45_30_2012-11-16,3541.7362
45_30_2012-11-23,3789.0615000000016
45_30_2012-11-30,3541.7362
45_30_2012-12-07,3541.7362
45_30_2012-12-14,3541.7362
45_30_2012-12-21,3541.7362
45_30_2012-12-28,3789.0615000000016
45_30_2013-01-04,3541.7362
45_30_2013-01-11,3541.7362
45_30_2013-01-18,3541.7362
45_30_2013-01-25,3541.7362
45_30_2013-02-01,3541.7362
45_30_2013-02-08,3789.0615000000016
45_30_2013-02-15,3541.7362
45_30_2013-02-22,3541.7362
45_30_2013-03-01,3541.7362
45_30_2013-03-08,3541.7362
45_30_2013-03-15,3541.7362
45_30_2013-03-22,3541.7362
45_30_2013-03-29,3541.7362
45_30_2013-04-05,3541.7362
45_30_2013-04-12,3541.7362
45_30_2013-04-19,3541.7362
45_30_2013-04-26,3541.7362
45_30_2013-05-03,3541.7362
45_30_2013-05-10,3541.7362
45_30_2013-05-17,3541.7362
45_30_2013-05-24,3541.7362
45_30_2013-05-31,3541.7362
45_30_2013-06-07,3541.7362
45_30_2013-06-14,3541.7362
45_30_2013-06-21,3541.7362
45_30_2013-06-28,3541.7362
45_30_2013-07-05,3541.7362
45_30_2013-07-12,3541.7362
45_30_2013-07-19,3541.7362
45_30_2013-07-26,3541.7362
45_31_2012-11-02,3706.584000000001
45_31_2012-11-09,3706.584000000001
45_31_2012-11-16,3706.584000000001
45_31_2012-11-23,3799.736
45_31_2012-11-30,3706.584000000001
45_31_2012-12-07,3706.584000000001
45_31_2012-12-14,3706.584000000001
45_31_2012-12-21,3706.584000000001
45_31_2012-12-28,3799.736
45_31_2013-01-04,3706.584000000001
45_31_2013-01-11,3706.584000000001
45_31_2013-01-18,3706.584000000001
45_31_2013-01-25,3706.584000000001
45_31_2013-02-01,3706.584000000001
45_31_2013-02-08,3799.736
45_31_2013-02-15,3706.584000000001
45_31_2013-02-22,3706.584000000001
45_31_2013-03-01,3706.584000000001
45_31_2013-03-08,3706.584000000001
45_31_2013-03-15,3706.584000000001
45_31_2013-03-22,3706.584000000001
45_31_2013-03-29,3706.584000000001
45_31_2013-04-05,3706.584000000001
45_31_2013-04-12,3706.584000000001
45_31_2013-04-19,3706.584000000001
45_31_2013-04-26,3706.584000000001
45_31_2013-05-03,3706.584000000001
45_31_2013-05-10,3706.584000000001
45_31_2013-05-17,3706.584000000001
45_31_2013-05-24,3706.584000000001
45_31_2013-05-31,3706.584000000001
45_31_2013-06-07,3706.584000000001
45_31_2013-06-14,3706.584000000001
45_31_2013-06-21,3706.584000000001
45_31_2013-06-28,3706.584000000001
45_31_2013-07-05,3706.584000000001
45_31_2013-07-12,3706.584000000001
45_31_2013-07-19,3706.584000000001
45_31_2013-07-26,3706.584000000001
45_32_2012-11-02,7052.626700000001
45_32_2012-11-09,7052.626700000001
45_32_2012-11-16,7052.626700000001
45_32_2012-11-23,6782.493800000001
45_32_2012-11-30,7052.626700000001
45_32_2012-12-07,7052.626700000001
45_32_2012-12-14,7052.626700000001
45_32_2012-12-21,7052.626700000001
45_32_2012-12-28,6782.493800000001
45_32_2013-01-04,7052.626700000001
45_32_2013-01-11,7052.626700000001
45_32_2013-01-18,7052.626700000001
45_32_2013-01-25,7052.626700000001
45_32_2013-02-01,7052.626700000001
45_32_2013-02-08,6782.493800000001
45_32_2013-02-15,7052.626700000001
45_32_2013-02-22,7052.626700000001
45_32_2013-03-01,7052.626700000001
45_32_2013-03-08,7052.626700000001
45_32_2013-03-15,7052.626700000001
45_32_2013-03-22,7052.626700000001
45_32_2013-03-29,7052.626700000001
45_32_2013-04-05,7052.626700000001
45_32_2013-04-12,7052.626700000001
45_32_2013-04-19,7052.626700000001
45_32_2013-04-26,7052.626700000001
45_32_2013-05-03,7052.626700000001
45_32_2013-05-10,7052.626700000001
45_32_2013-05-17,7052.626700000001
45_32_2013-05-24,7052.626700000001
45_32_2013-05-31,7052.626700000001
45_32_2013-06-07,7052.626700000001
45_32_2013-06-14,7052.626700000001
45_32_2013-06-21,7052.626700000001
45_32_2013-06-28,7052.626700000001
45_32_2013-07-05,7052.626700000001
45_32_2013-07-12,7052.626700000001
45_32_2013-07-19,7052.626700000001
45_32_2013-07-26,7052.626700000001
45_33_2012-11-02,7454.0264999999945
45_33_2012-11-09,7454.0264999999945
45_33_2012-11-16,7454.0264999999945
45_33_2012-11-23,4832.042599999998
45_33_2012-11-30,7454.0264999999945
45_33_2012-12-07,7454.0264999999945
45_33_2012-12-14,7454.0264999999945
45_33_2012-12-21,7454.0264999999945
45_33_2012-12-28,4832.042599999998
45_33_2013-01-04,7454.0264999999945
45_33_2013-01-11,7454.0264999999945
45_33_2013-01-18,7454.0264999999945
45_33_2013-01-25,7454.0264999999945
45_33_2013-02-01,7454.0264999999945
45_33_2013-02-08,4832.042599999998
45_33_2013-02-15,7454.0264999999945
45_33_2013-02-22,7454.0264999999945
45_33_2013-03-01,7454.0264999999945
45_33_2013-03-08,7454.0264999999945
45_33_2013-03-15,7454.0264999999945
45_33_2013-03-22,7454.0264999999945
45_33_2013-03-29,7454.0264999999945
45_33_2013-04-05,7454.0264999999945
45_33_2013-04-12,7454.0264999999945
45_33_2013-04-19,7454.0264999999945
45_33_2013-04-26,7454.0264999999945
45_33_2013-05-03,7454.0264999999945
45_33_2013-05-10,7454.0264999999945
45_33_2013-05-17,7454.0264999999945
45_33_2013-05-24,7454.0264999999945
45_33_2013-05-31,7454.0264999999945
45_33_2013-06-07,7454.0264999999945
45_33_2013-06-14,7454.0264999999945
45_33_2013-06-21,7454.0264999999945
45_33_2013-06-28,7454.0264999999945
45_33_2013-07-05,7454.0264999999945
45_33_2013-07-12,7454.0264999999945
45_33_2013-07-19,7454.0264999999945
45_33_2013-07-26,7454.0264999999945
45_34_2012-11-02,13924.72109999999
45_34_2012-11-09,13924.72109999999
45_34_2012-11-16,13924.72109999999
45_34_2012-11-23,12565.130299999993
45_34_2012-11-30,13924.72109999999
45_34_2012-12-07,13924.72109999999
45_34_2012-12-14,13924.72109999999
45_34_2012-12-21,13924.72109999999
45_34_2012-12-28,12565.130299999993
45_34_2013-01-04,13924.72109999999
45_34_2013-01-11,13924.72109999999
45_34_2013-01-18,13924.72109999999
45_34_2013-01-25,13924.72109999999
45_34_2013-02-01,13924.72109999999
45_34_2013-02-08,12565.130299999993
45_34_2013-02-15,13924.72109999999
45_34_2013-02-22,13924.72109999999
45_34_2013-03-01,13924.72109999999
45_34_2013-03-08,13924.72109999999
45_34_2013-03-15,13924.72109999999
45_34_2013-03-22,13924.72109999999
45_34_2013-03-29,13924.72109999999
45_34_2013-04-05,13924.72109999999
45_34_2013-04-12,13924.72109999999
45_34_2013-04-19,13924.72109999999
45_34_2013-04-26,13924.72109999999
45_34_2013-05-03,13924.72109999999
45_34_2013-05-10,13924.72109999999
45_34_2013-05-17,13924.72109999999
45_34_2013-05-24,13924.72109999999
45_34_2013-05-31,13924.72109999999
45_34_2013-06-07,13924.72109999999
45_34_2013-06-14,13924.72109999999
45_34_2013-06-21,13924.72109999999
45_34_2013-06-28,13924.72109999999
45_34_2013-07-05,13924.72109999999
45_34_2013-07-12,13924.72109999999
45_34_2013-07-19,13924.72109999999
45_34_2013-07-26,13924.72109999999
45_35_2012-11-02,2701.3279
45_35_2012-11-09,2701.3279
45_35_2012-11-16,2701.3279
45_35_2012-11-23,2287.7131999999997
45_35_2012-11-30,2701.3279
45_35_2012-12-07,2701.3279
45_35_2012-12-14,2701.3279
45_35_2012-12-21,2701.3279
45_35_2012-12-28,2287.7131999999997
45_35_2013-01-04,2701.3279
45_35_2013-01-11,2701.3279
45_35_2013-01-18,2701.3279
45_35_2013-01-25,2701.3279
45_35_2013-02-01,2701.3279
45_35_2013-02-08,2287.7131999999997
45_35_2013-02-15,2701.3279
45_35_2013-02-22,2701.3279
45_35_2013-03-01,2701.3279
45_35_2013-03-08,2701.3279
45_35_2013-03-15,2701.3279
45_35_2013-03-22,2701.3279
45_35_2013-03-29,2701.3279
45_35_2013-04-05,2701.3279
45_35_2013-04-12,2701.3279
45_35_2013-04-19,2701.3279
45_35_2013-04-26,2701.3279
45_35_2013-05-03,2701.3279
45_35_2013-05-10,2701.3279
45_35_2013-05-17,2701.3279
45_35_2013-05-24,2701.3279
45_35_2013-05-31,2701.3279
45_35_2013-06-07,2701.3279
45_35_2013-06-14,2701.3279
45_35_2013-06-21,2701.3279
45_35_2013-06-28,2701.3279
45_35_2013-07-05,2701.3279
45_35_2013-07-12,2701.3279
45_35_2013-07-19,2701.3279
45_35_2013-07-26,2701.3279
45_36_2012-11-02,2677.5750999999996
45_36_2012-11-09,2677.5750999999996
45_36_2012-11-16,2677.5750999999996
45_36_2012-11-23,2415.9723000000004
45_36_2012-11-30,2677.5750999999996
45_36_2012-12-07,2677.5750999999996
45_36_2012-12-14,2677.5750999999996
45_36_2012-12-21,2677.5750999999996
45_36_2012-12-28,2415.9723000000004
45_36_2013-01-04,2677.5750999999996
45_36_2013-01-11,2677.5750999999996
45_36_2013-01-18,2677.5750999999996
45_36_2013-01-25,2677.5750999999996
45_36_2013-02-01,2677.5750999999996
45_36_2013-02-08,2415.9723000000004
45_36_2013-02-15,2677.5750999999996
45_36_2013-02-22,2677.5750999999996
45_36_2013-03-01,2677.5750999999996
45_36_2013-03-08,2677.5750999999996
45_36_2013-03-15,2677.5750999999996
45_36_2013-03-22,2677.5750999999996
45_36_2013-03-29,2677.5750999999996
45_36_2013-04-05,2677.5750999999996
45_36_2013-04-12,2677.5750999999996
45_36_2013-04-19,2677.5750999999996
45_36_2013-04-26,2677.5750999999996
45_36_2013-05-03,2677.5750999999996
45_36_2013-05-10,2677.5750999999996
45_36_2013-05-17,2677.5750999999996
45_36_2013-05-24,2677.5750999999996
45_36_2013-05-31,2677.5750999999996
45_36_2013-06-07,2677.5750999999996
45_36_2013-06-14,2677.5750999999996
45_36_2013-06-21,2677.5750999999996
45_36_2013-06-28,2677.5750999999996
45_36_2013-07-05,2677.5750999999996
45_36_2013-07-12,2677.5750999999996
45_36_2013-07-19,2677.5750999999996
45_36_2013-07-26,2677.5750999999996
45_38_2012-11-02,42309.4555
45_38_2012-11-09,42309.4555
45_38_2012-11-16,42309.4555
45_38_2012-11-23,40935.38890000001
45_38_2012-11-30,42309.4555
45_38_2012-12-07,42309.4555
45_38_2012-12-14,42309.4555
45_38_2012-12-21,42309.4555
45_38_2012-12-28,40935.38890000001
45_38_2013-01-04,42309.4555
45_38_2013-01-11,42309.4555
45_38_2013-01-18,42309.4555
45_38_2013-01-25,42309.4555
45_38_2013-02-01,42309.4555
45_38_2013-02-08,40935.38890000001
45_38_2013-02-15,42309.4555
45_38_2013-02-22,42309.4555
45_38_2013-03-01,42309.4555
45_38_2013-03-08,42309.4555
45_38_2013-03-15,42309.4555
45_38_2013-03-22,42309.4555
45_38_2013-03-29,42309.4555
45_38_2013-04-05,42309.4555
45_38_2013-04-12,42309.4555
45_38_2013-04-19,42309.4555
45_38_2013-04-26,42309.4555
45_38_2013-05-03,42309.4555
45_38_2013-05-10,42309.4555
45_38_2013-05-17,42309.4555
45_38_2013-05-24,42309.4555
45_38_2013-05-31,42309.4555
45_38_2013-06-07,42309.4555
45_38_2013-06-14,42309.4555
45_38_2013-06-21,42309.4555
45_38_2013-06-28,42309.4555
45_38_2013-07-05,42309.4555
45_38_2013-07-12,42309.4555
45_38_2013-07-19,42309.4555
45_38_2013-07-26,42309.4555
45_39_2013-04-26,28226.180099999994
45_40_2012-11-02,37723.45439999998
45_40_2012-11-09,37723.45439999998
45_40_2012-11-16,37723.45439999998
45_40_2012-11-23,36007.166
45_40_2012-11-30,37723.45439999998
45_40_2012-12-07,37723.45439999998
45_40_2012-12-14,37723.45439999998
45_40_2012-12-21,37723.45439999998
45_40_2012-12-28,36007.166
45_40_2013-01-04,37723.45439999998
45_40_2013-01-11,37723.45439999998
45_40_2013-01-18,37723.45439999998
45_40_2013-01-25,37723.45439999998
45_40_2013-02-01,37723.45439999998
45_40_2013-02-08,36007.166
45_40_2013-02-15,37723.45439999998
45_40_2013-02-22,37723.45439999998
45_40_2013-03-01,37723.45439999998
45_40_2013-03-08,37723.45439999998
45_40_2013-03-15,37723.45439999998
45_40_2013-03-22,37723.45439999998
45_40_2013-03-29,37723.45439999998
45_40_2013-04-05,37723.45439999998
45_40_2013-04-12,37723.45439999998
45_40_2013-04-19,37723.45439999998
45_40_2013-04-26,37723.45439999998
45_40_2013-05-03,37723.45439999998
45_40_2013-05-10,37723.45439999998
45_40_2013-05-17,37723.45439999998
45_40_2013-05-24,37723.45439999998
45_40_2013-05-31,37723.45439999998
45_40_2013-06-07,37723.45439999998
45_40_2013-06-14,37723.45439999998
45_40_2013-06-21,37723.45439999998
45_40_2013-06-28,37723.45439999998
45_40_2013-07-05,37723.45439999998
45_40_2013-07-12,37723.45439999998
45_40_2013-07-19,37723.45439999998
45_40_2013-07-26,37723.45439999998
45_41_2012-11-02,3268.8723999999997
45_41_2012-11-09,3268.8723999999997
45_41_2012-11-16,3268.8723999999997
45_41_2012-11-23,2707.091900000001
45_41_2012-11-30,3268.8723999999997
45_41_2012-12-07,3268.8723999999997
45_41_2012-12-14,3268.8723999999997
45_41_2012-12-21,3268.8723999999997
45_41_2012-12-28,2707.091900000001
45_41_2013-01-04,3268.8723999999997
45_41_2013-01-11,3268.8723999999997
45_41_2013-01-18,3268.8723999999997
45_41_2013-01-25,3268.8723999999997
45_41_2013-02-01,3268.8723999999997
45_41_2013-02-08,2707.091900000001
45_41_2013-02-15,3268.8723999999997
45_41_2013-02-22,3268.8723999999997
45_41_2013-03-01,3268.8723999999997
45_41_2013-03-08,3268.8723999999997
45_41_2013-03-15,3268.8723999999997
45_41_2013-03-22,3268.8723999999997
45_41_2013-03-29,3268.8723999999997
45_41_2013-04-05,3268.8723999999997
45_41_2013-04-12,3268.8723999999997
45_41_2013-04-19,3268.8723999999997
45_41_2013-04-26,3268.8723999999997
45_41_2013-05-03,3268.8723999999997
45_41_2013-05-10,3268.8723999999997
45_41_2013-05-17,3268.8723999999997
45_41_2013-05-24,3268.8723999999997
45_41_2013-05-31,3268.8723999999997
45_41_2013-06-07,3268.8723999999997
45_41_2013-06-14,3268.8723999999997
45_41_2013-06-21,3268.8723999999997
45_41_2013-06-28,3268.8723999999997
45_41_2013-07-05,3268.8723999999997
45_41_2013-07-12,3268.8723999999997
45_41_2013-07-19,3268.8723999999997
45_41_2013-07-26,3268.8723999999997
45_42_2012-11-02,5918.053200000002
45_42_2012-11-09,5918.053200000002
45_42_2012-11-16,5918.053200000002
45_42_2012-11-23,5314.629999999997
45_42_2012-11-30,5918.053200000002
45_42_2012-12-07,5918.053200000002
45_42_2012-12-14,5918.053200000002
45_42_2012-12-21,5918.053200000002
45_42_2012-12-28,5314.629999999997
45_42_2013-01-04,5918.053200000002
45_42_2013-01-11,5918.053200000002
45_42_2013-01-18,5918.053200000002
45_42_2013-01-25,5918.053200000002
45_42_2013-02-01,5918.053200000002
45_42_2013-02-08,5314.629999999997
45_42_2013-02-15,5918.053200000002
45_42_2013-02-22,5918.053200000002
45_42_2013-03-01,5918.053200000002
45_42_2013-03-08,5918.053200000002
45_42_2013-03-15,5918.053200000002
45_42_2013-03-22,5918.053200000002
45_42_2013-03-29,5918.053200000002
45_42_2013-04-05,5918.053200000002
45_42_2013-04-12,5918.053200000002
45_42_2013-04-19,5918.053200000002
45_42_2013-04-26,5918.053200000002
45_42_2013-05-03,5918.053200000002
45_42_2013-05-10,5918.053200000002
45_42_2013-05-17,5918.053200000002
45_42_2013-05-24,5918.053200000002
45_42_2013-05-31,5918.053200000002
45_42_2013-06-07,5918.053200000002
45_42_2013-06-14,5918.053200000002
45_42_2013-06-21,5918.053200000002
45_42_2013-06-28,5918.053200000002
45_42_2013-07-05,5918.053200000002
45_42_2013-07-12,5918.053200000002
45_42_2013-07-19,5918.053200000002
45_42_2013-07-26,5918.053200000002
45_44_2012-11-02,6611.4906999999985
45_44_2012-11-09,6611.4906999999985
45_44_2012-11-16,6611.4906999999985
45_44_2012-11-23,5091.515199999998
45_44_2012-11-30,6611.4906999999985
45_44_2012-12-07,6611.4906999999985
45_44_2012-12-14,6611.4906999999985
45_44_2012-12-21,6611.4906999999985
45_44_2012-12-28,5091.515199999998
45_44_2013-01-04,6611.4906999999985
45_44_2013-01-11,6611.4906999999985
45_44_2013-01-18,6611.4906999999985
45_44_2013-01-25,6611.4906999999985
45_44_2013-02-01,6611.4906999999985
45_44_2013-02-08,5091.515199999998
45_44_2013-02-15,6611.4906999999985
45_44_2013-02-22,6611.4906999999985
45_44_2013-03-01,6611.4906999999985
45_44_2013-03-08,6611.4906999999985
45_44_2013-03-15,6611.4906999999985
45_44_2013-03-22,6611.4906999999985
45_44_2013-03-29,6611.4906999999985
45_44_2013-04-05,6611.4906999999985
45_44_2013-04-12,6611.4906999999985
45_44_2013-04-19,6611.4906999999985
45_44_2013-04-26,6611.4906999999985
45_44_2013-05-03,6611.4906999999985
45_44_2013-05-10,6611.4906999999985
45_44_2013-05-17,6611.4906999999985
45_44_2013-05-24,6611.4906999999985
45_44_2013-05-31,6611.4906999999985
45_44_2013-06-07,6611.4906999999985
45_44_2013-06-14,6611.4906999999985
45_44_2013-06-21,6611.4906999999985
45_44_2013-06-28,6611.4906999999985
45_44_2013-07-05,6611.4906999999985
45_44_2013-07-12,6611.4906999999985
45_44_2013-07-19,6611.4906999999985
45_44_2013-07-26,6611.4906999999985
45_45_2012-12-07,1044.9658000000009
45_45_2013-01-04,1044.9658000000009
45_45_2013-01-18,1044.9658000000009
45_45_2013-01-25,1044.9658000000009
45_45_2013-02-01,1044.9658000000009
45_45_2013-02-15,1044.9658000000009
45_45_2013-03-15,1044.9658000000009
45_45_2013-04-05,1044.9658000000009
45_45_2013-04-26,1044.9658000000009
45_45_2013-07-19,1044.9658000000009
45_46_2012-11-02,24297.629
45_46_2012-11-09,24297.629
45_46_2012-11-16,24297.629
45_46_2012-11-23,24178.980000000003
45_46_2012-11-30,24297.629
45_46_2012-12-07,24297.629
45_46_2012-12-14,24297.629
45_46_2012-12-21,24297.629
45_46_2012-12-28,24178.980000000003
45_46_2013-01-04,24297.629
45_46_2013-01-11,24297.629
45_46_2013-01-18,24297.629
45_46_2013-01-25,24297.629
45_46_2013-02-01,24297.629
45_46_2013-02-08,24178.980000000003
45_46_2013-02-15,24297.629
45_46_2013-02-22,24297.629
45_46_2013-03-01,24297.629
45_46_2013-03-08,24297.629
45_46_2013-03-15,24297.629
45_46_2013-03-22,24297.629
45_46_2013-03-29,24297.629
45_46_2013-04-05,24297.629
45_46_2013-04-12,24297.629
45_46_2013-04-19,24297.629
45_46_2013-04-26,24297.629
45_46_2013-05-03,24297.629
45_46_2013-05-10,24297.629
45_46_2013-05-17,24297.629
45_46_2013-05-24,24297.629
45_46_2013-05-31,24297.629
45_46_2013-06-07,24297.629
45_46_2013-06-14,24297.629
45_46_2013-06-21,24297.629
45_46_2013-06-28,24297.629
45_46_2013-07-05,24297.629
45_46_2013-07-12,24297.629
45_46_2013-07-19,24297.629
45_46_2013-07-26,24297.629
45_47_2013-05-17,1977.4626
45_49_2012-11-09,7658.384499999999
